environment,severity_weight,public_exposure,privilege_level,encryption_disabled,port_risk,history_incidents,mitre_tactic_score
dev,0.4674389684704705,0,1,1,0.0694122632451144,3,0.5
prod,0.6334018023163086,1,2,1,0.12570935281362006,6,0.5
staging,0.877147985934181,0,3,1,0.9122054432304291,5,0.5
staging,0.6437598206272128,0,3,1,0.8618469318310359,8,0.9
dev,0.9413324875691472,0,1,1,0.07383607926411717,5,0.5
prod,0.37311950987196896,0,3,0,0.724388658599107,1,0.5
dev,0.8801447287932582,0,2,0,0.2754221835631111,7,0.5
prod,0.23470455542592733,0,3,1,0.17495467298415734,8,0.5
staging,0.1745370510591493,1,2,0,0.24260004009612213,6,0.5
dev,0.8642813641312128,1,2,1,0.14478897516863432,2,0.5
dev,0.5556722719833216,1,3,1,0.748371131906049,7,0.5
prod,0.4404129488171967,0,2,0,0.5139447429470339,5,0.5
dev,0.5973500204890453,1,2,0,0.23110283613005145,9,0.5
staging,0.21280554276284186,0,3,0,0.575460607203591,1,0.5
prod,0.10191272202951032,1,1,0,0.3199821328020366,2,0.5
staging,0.2969933912938785,0,3,1,0.06576949542008115,7,0.5
dev,0.5024501384397844,1,2,1,0.8528745084790855,3,0.5
prod,0.7868492828640262,1,1,0,0.860981550349304,9,0.5
prod,0.9864038535319718,0,3,0,0.4506781295728568,0,0.5
dev,0.8648507730827008,0,1,1,0.9408174325198976,7,0.5
staging,0.6720308144969352,1,3,0,0.41906599918839726,1,0.5
dev,0.8008135829153044,0,3,0,0.7560933271762039,5,0.5
dev,0.3833269917233487,0,1,1,0.8018944013568144,4,0.9
staging,0.7915695776385719,0,2,0,0.17996054837507403,9,0.5
staging,0.9561970263839731,0,3,0,0.6836767581151989,0,0.9
dev,0.34343605345161354,0,1,0,0.36852916498845467,3,0.5
prod,0.7503844121303483,0,1,1,0.5937456695578287,8,0.5
prod,0.9992368905856485,1,3,1,0.317543228336134,6,0.5
dev,0.23419313892482557,1,3,1,0.1942729507906784,3,0.5
prod,0.8978526011708478,1,2,0,0.21816413619186525,0,0.9
dev,0.5277570914931271,1,2,1,0.4415817252275218,7,0.5
staging,0.8942934788939427,0,2,0,0.08071378711500765,2,0.9
staging,0.5253762088209352,1,1,0,0.665349008814989,2,0.5
staging,0.6556919760542382,1,3,0,0.5305558290821651,5,0.5
staging,0.7372030126754366,1,3,0,0.37888176525645023,3,0.5
prod,0.8451433851265365,1,1,1,0.2277970111606359,2,0.5
prod,0.3625818991440384,0,3,1,0.8972543456798387,6,0.5
prod,0.3125299181286183,1,3,0,0.5415340643443265,2,0.5
prod,0.9855128152778738,0,3,0,0.5187761515953189,8,0.5
staging,0.5148349938869689,1,1,1,0.7792244321178476,0,0.5
prod,0.6580051692438261,1,3,0,0.3464571681849361,6,0.5
dev,0.6956193948514909,0,2,0,0.7168441714810738,3,0.5
dev,0.24648618250513674,0,1,1,0.21647834032297786,8,0.5
dev,0.15802037968758098,0,1,1,0.6132571810708519,6,0.5
prod,0.23908504834483055,1,1,1,0.23901199250166394,4,0.5
staging,0.618163690776842,0,1,0,0.11070804154438152,8,0.5
dev,0.31354684969400937,0,1,0,0.14290977280349149,7,0.5
staging,0.4755703500527173,0,3,1,0.2253479592869032,9,0.5
staging,0.7060180065670865,1,3,0,0.6089231867399931,2,0.5
dev,0.2071430212648212,0,2,0,0.5496304475129453,9,0.5
staging,0.9011377161032584,0,2,0,0.42112749847274344,6,0.5
prod,0.19494202958500503,1,3,1,0.3283431953606434,0,0.5
prod,0.16627297364751165,1,2,0,0.7895607393790229,8,0.9
dev,0.38917660464811377,1,3,0,0.6997162972240825,5,0.5
staging,0.7764525600006018,1,1,1,0.40931781052894,9,0.5
prod,0.7535170729991986,1,1,1,0.24417052320220456,9,0.5
prod,0.6179217274846277,1,3,1,0.17466363185822342,6,0.5
dev,0.9728555511337893,1,2,0,0.07683225739940247,4,0.5
dev,0.27843340170762776,1,3,1,0.018417205228077105,0,0.5
dev,0.888630910729703,0,2,1,0.9290955818281995,8,0.9
prod,0.4333585905391456,1,2,0,0.12158595011726381,8,0.5
dev,0.11466541667499276,1,3,0,0.2902094233600545,4,0.5
staging,0.7801960919634631,0,2,1,0.7681287869858073,0,0.9
staging,0.11824826829097218,0,2,0,0.2971398927515033,4,0.5
dev,0.37756591653003246,0,3,1,0.8853890757790593,9,0.5
prod,0.1978609006960011,0,3,1,0.6887931483139582,4,0.5
staging,0.918814200446158,1,2,1,0.5670011747359607,5,0.5
staging,0.22236111677837123,0,3,0,0.2503513344873791,8,0.5
prod,0.10290661705388525,1,1,1,0.7121788558973737,6,0.5
prod,0.6141193419098618,1,3,0,0.9178506956314629,1,0.5
dev,0.5712468209156498,0,3,1,0.2816908763307454,5,0.5
prod,0.4502747363426495,0,3,0,0.006853139981164436,4,0.5
staging,0.846968425119492,1,3,0,0.047894796563363484,9,0.5
prod,0.8825683855382102,1,3,1,0.23613666979371306,1,0.5
prod,0.6970721119998388,0,2,0,0.4511494455647208,5,0.5
prod,0.7139190268654726,0,2,1,0.29208779779630434,2,0.5
dev,0.549624722749236,1,2,1,0.09748881705450985,7,0.5
dev,0.7732508462221951,0,3,1,0.09881198243674216,0,0.5
dev,0.4480465227503617,0,1,1,0.16574852935840523,0,0.5
prod,0.14105799030206595,0,2,1,0.045310077905820645,5,0.5
prod,0.7665457097005398,1,3,0,0.604102609134787,6,0.5
staging,0.8129984893895352,1,1,0,0.6603829775207881,5,0.5
staging,0.8846584286789789,1,2,0,0.7849346898322739,4,0.5
staging,0.6206797170492392,0,2,1,0.016511863460336063,7,0.5
staging,0.35734802464933824,1,1,0,0.32981581184262854,2,0.9
prod,0.6617364961849975,1,2,1,0.2500354086843827,8,0.5
staging,0.2539105718855377,0,3,1,0.24332460477987006,7,0.9
dev,0.8779223326701705,0,1,0,0.5293548367157628,8,0.5
prod,0.740296123104367,0,1,1,0.9181191126803939,4,0.9
prod,0.7617022894007343,1,1,0,0.8503768341124534,4,0.9
dev,0.3802079158324946,1,1,0,0.4402792194726991,4,0.5
prod,0.9296318184314529,1,2,0,0.6611627408990022,5,0.5
staging,0.20587000887612097,1,1,0,0.7528388063845871,7,0.5
dev,0.5511174758967122,0,2,0,0.9987022031581184,6,0.5
dev,0.7231628940322457,1,2,1,0.8923346352225235,9,0.5
dev,0.4011037541724126,0,3,0,0.4332676094671616,4,0.5
staging,0.29846027352137955,1,3,1,0.5530842230824214,8,0.5
prod,0.8618555830198524,0,3,1,0.7872255613164365,4,0.5
staging,0.9125103181188923,1,1,1,0.4103555235678279,5,0.5
dev,0.20861250961633165,0,3,1,0.15300908379465195,2,0.5
dev,0.6171603654823817,1,3,0,0.7647729400547495,8,0.5
staging,0.5945255955493295,0,3,1,0.662330369292222,2,0.5
prod,0.13238238822459808,1,3,0,0.18626505271657934,9,0.5
staging,0.798653381169485,0,1,0,0.9950098769570286,5,0.5
prod,0.412254296063956,0,1,1,0.9379591622147138,9,0.5
dev,0.93069510721009,0,1,1,0.08757621255600379,9,0.5
prod,0.8917500452283204,0,3,0,0.20897957593515726,1,0.5
staging,0.3203699998122246,1,2,1,0.2870874945946349,8,0.5
prod,0.9015026538606751,1,1,0,0.7476312620872833,6,0.5
dev,0.841106064325203,0,1,0,0.016877314969530488,8,0.5
staging,0.8170550112264088,1,2,0,0.3060285425418009,9,0.5
dev,0.3267318632219216,0,3,1,0.9482704202381783,8,0.5
prod,0.60265660008449,1,1,0,0.3936597875946122,5,0.5
prod,0.4396361732633053,1,3,1,0.06327601150570816,7,0.5
dev,0.5204328213912081,0,1,1,0.8981745441721927,7,0.5
staging,0.9608299834027355,1,3,0,0.7093713511728483,0,0.5
dev,0.7040946568119554,1,2,0,0.43639275773840536,2,0.9
prod,0.6596191916998426,1,2,1,0.006902944830038948,2,0.9
dev,0.2676075270944691,1,1,0,0.7056927848156389,8,0.5
staging,0.5673214759154123,1,1,0,0.8701484604016138,4,0.5
prod,0.8410640411829606,0,3,1,0.9170616062815242,2,0.5
staging,0.4867518178744332,1,2,0,0.8962980555943313,3,0.5
staging,0.3603013701555391,0,1,0,0.15430112573172639,5,0.5
dev,0.6109280955923057,0,1,0,0.36341845058456734,9,0.5
dev,0.47551565499887605,1,1,0,0.15783070850440273,2,0.5
dev,0.4545221932499519,0,1,1,0.9195345275055066,5,0.5
prod,0.8628651830302205,1,1,1,0.10869928571444287,5,0.5
prod,0.6798247399837778,0,1,1,0.13927582815430484,6,0.5
dev,0.4954275261817922,1,3,1,0.3907560149159175,5,0.5
dev,0.4297449027156752,1,2,0,0.8815435091698188,6,0.9
staging,0.9902211748599336,1,3,0,0.2828571049512856,1,0.5
dev,0.8932255660247292,0,1,1,0.1330784027323314,3,0.5
dev,0.4029700946694146,0,3,1,0.4740720356735908,3,0.5
prod,0.13189995109597852,0,2,1,0.1556610541821284,3,0.5
dev,0.14192193846077866,0,1,0,0.6374257658285085,4,0.5
prod,0.1950870557109457,1,3,0,0.2495863746615784,5,0.5
dev,0.4871662637242784,0,3,1,0.9322363818874521,2,0.5
staging,0.925145311190553,1,1,1,0.6814757153768942,6,0.5
staging,0.1273902788553407,0,2,0,0.922001912333102,4,0.9
staging,0.326275009925613,0,3,1,0.8058833329391233,4,0.9
prod,0.3029765977873499,0,2,1,0.20908182683069476,2,0.5
dev,0.8292112792123127,1,1,1,0.4810316631861665,4,0.5
prod,0.6625696252514974,1,1,0,0.021886320112582625,3,0.5
staging,0.7521539616505627,1,2,0,0.7145521556691394,3,0.5
prod,0.82594253133007,0,1,1,0.4464176004869499,1,0.5
prod,0.5451239782725764,0,2,1,0.4695876440280642,8,0.5
dev,0.49058551958271834,0,2,1,0.18302644557517023,8,0.5
dev,0.28717587253523946,0,1,0,0.131803824192816,6,0.9
staging,0.7190156054995888,1,1,1,0.2962663160060047,3,0.5
prod,0.125286217938533,1,1,1,0.6460777484477052,4,0.5
dev,0.7049198284945877,0,3,0,0.2954146463878784,7,0.5
staging,0.8423719863798625,1,3,0,0.1460331533794057,2,0.5
dev,0.7487591885193083,0,1,1,0.03145896852795782,8,0.5
prod,0.2736386441381723,0,3,1,0.7144564491722324,7,0.5
prod,0.8746996313246669,1,2,1,0.40249534729028036,9,0.5
dev,0.31741458675266476,1,1,1,0.5336713189662331,2,0.5
dev,0.5148559133871643,0,1,0,0.7026217818833268,9,0.5
dev,0.7479133651767241,0,1,0,0.7136904909939059,2,0.5
dev,0.7152701511279839,1,1,0,0.5321118973763619,3,0.5
prod,0.5455123329286333,0,1,0,0.8697096091470939,2,0.5
dev,0.10001658613954041,0,2,0,0.5844049228900334,8,0.5
prod,0.491364955571869,0,3,1,0.5885988279356799,3,0.5
dev,0.9240734635536609,1,3,0,0.3118770364119061,8,0.5
staging,0.4474875557839858,0,3,0,0.45480943078914793,3,0.5
staging,0.8228508064950005,1,3,1,0.4945552165652386,9,0.9
dev,0.9876692949208874,0,2,1,0.12335230043433965,9,0.5
prod,0.28855429834580304,1,1,0,0.2633995800019113,7,0.5
prod,0.8523060081213536,0,2,1,0.6466659005672992,8,0.5
dev,0.7803021805213095,1,3,0,0.9035027289549801,3,0.9
prod,0.7696589782706035,0,1,1,0.014433328606295759,5,0.5
staging,0.8648807265944322,1,3,1,0.5341310860939508,6,0.5
dev,0.4473392986966044,0,3,0,0.9615076218655553,8,0.5
dev,0.43568627634358714,0,2,1,0.5449749975377184,7,0.5
dev,0.38593079984613177,0,2,0,0.8489034068825191,7,0.5
staging,0.6157933436337236,1,3,1,0.21834637425808034,0,0.5
dev,0.62042223483777,0,3,0,0.7947816215470223,1,0.5
prod,0.12698277648038162,1,1,0,0.5004483716554615,6,0.5
dev,0.11259256866239933,0,2,0,0.6533313440156793,4,0.5
staging,0.5810896312441972,1,1,0,0.08197157556358714,6,0.5
prod,0.24268122890899224,1,1,0,0.39959187801711726,1,0.5
dev,0.6868752811494658,1,3,1,0.8681115691224853,7,0.5
prod,0.28016665665064544,1,3,0,0.551797558035587,0,0.5
dev,0.8064804296781216,1,2,0,0.2746996519656315,9,0.5
prod,0.880155775932883,1,2,0,0.719809071967175,5,0.9
staging,0.5528201422270769,0,3,1,0.3603715926148374,1,0.5
prod,0.6658251509778567,0,2,1,0.9040414857675672,2,0.5
dev,0.2875675910829936,1,1,0,0.4243841896863546,2,0.5
staging,0.7389142528212054,0,2,1,0.9233725761865941,8,0.5
staging,0.3813315646690145,1,2,1,0.21888838624330864,8,0.5
staging,0.6401428356646481,1,2,0,0.3505766120562662,9,0.5
prod,0.7701266917611929,1,2,1,0.2860656967359627,0,0.5
staging,0.37105279361300925,1,2,0,0.49295748807483064,3,0.5
dev,0.42957781434340603,0,2,0,0.9739691331108313,2,0.5
dev,0.4539425175202647,1,1,1,0.8164890272739411,3,0.5
staging,0.7266513162224756,1,2,0,0.8029025198001815,1,0.5
staging,0.675686663630225,1,2,1,0.04465858749372642,5,0.5
dev,0.7992197382298791,0,1,0,0.13428708856301552,5,0.5
staging,0.8113723667316984,0,2,0,0.064304763998698,6,0.5
prod,0.5567288102843447,1,1,1,0.7370699717867099,7,0.5
dev,0.7946170711564061,0,2,1,0.08685045090827881,2,0.5
prod,0.6792092973174751,0,2,0,0.11713890799736992,9,0.5
dev,0.4804204569941736,1,3,0,0.6840442923480619,2,0.5
dev,0.45555616245162156,0,1,0,0.678145316174415,4,0.9
staging,0.3632177088514026,1,2,0,0.7203199600932882,5,0.5
dev,0.3196020624924629,0,1,0,0.033548661185402784,4,0.9
staging,0.9479505725169147,0,3,1,0.6267504275415102,4,0.5
dev,0.21296266385234333,1,1,0,0.8047127674976128,4,0.5
dev,0.629583852863589,1,3,0,0.29666470783117227,5,0.9
prod,0.8230882488449113,1,1,0,0.03609657098736285,3,0.5
staging,0.7019389172594876,1,3,0,0.0003779865432691487,9,0.5
dev,0.1281723446624363,0,3,1,0.05757708830014252,5,0.5
prod,0.6592951920780906,1,2,1,0.08921836498259283,3,0.5
staging,0.2616382227702795,1,1,1,0.12815185649440541,3,0.5
staging,0.638106225216308,0,2,1,0.1733220520280393,0,0.5
dev,0.25151171398847183,1,2,1,0.7850360660327818,1,0.5
prod,0.47348028708673195,0,1,0,0.18101826909670138,4,0.5
staging,0.4674909841227666,0,2,1,0.9633538317724457,8,0.5
dev,0.9062549831712857,1,2,1,0.1167165694601906,0,0.9
dev,0.9792255214247464,0,2,0,0.9445302900636137,2,0.5
staging,0.5215832663149524,1,1,1,0.3257142650489674,9,0.5
staging,0.7318891545217873,1,3,0,0.6638731272078447,3,0.5
dev,0.3835258098652249,1,1,1,0.04382435540226126,3,0.5
dev,0.6275904685340624,0,2,0,0.7013279751807486,9,0.9
dev,0.8911752353371396,1,3,0,0.6956807050207432,4,0.9
prod,0.6226469214628768,0,3,1,0.226595189208599,4,0.5
dev,0.6230546777384596,0,1,0,0.5970696235023357,4,0.9
staging,0.39701170192765567,0,2,0,0.9440220153535388,4,0.5
prod,0.22046031917236864,0,3,1,0.846825499554125,3,0.5
staging,0.5392773938731368,1,2,0,0.4349031920654669,5,0.5
prod,0.5595868212961082,1,2,1,0.6001948967654165,7,0.5
prod,0.17720070158215562,1,2,1,0.01212233056622547,4,0.5
prod,0.7085637548883419,1,3,0,0.6772416029853529,5,0.5
staging,0.2042867956361739,1,3,0,0.8285958398107592,3,0.9
staging,0.8668290382564497,0,1,1,0.7329814337235566,4,0.5
staging,0.6592656250009251,0,1,1,0.17805636694146,5,0.5
prod,0.9458424626696097,0,2,0,0.5728039602094286,1,0.5
staging,0.6031283104158492,0,2,1,0.5690121445879093,4,0.5
dev,0.8599609266218093,1,2,0,0.14858041989136117,8,0.5
staging,0.4212699493946317,0,1,0,0.48727683972389857,0,0.5
staging,0.5005161986427769,0,1,0,0.41061189414787924,3,0.5
prod,0.58431654982769,1,3,0,0.6799273463327598,4,0.5
dev,0.14611644615243966,1,1,0,0.1868224725229184,9,0.5
staging,0.6166983576032242,0,1,0,0.8658237645876391,6,0.5
dev,0.8326506578412,0,1,0,0.8947121272835907,2,0.9
prod,0.25922051113203043,0,2,1,0.3425220817964034,2,0.5
staging,0.8934871434938537,0,2,1,0.10817607249533379,2,0.5
dev,0.1539892733518885,1,1,0,0.32371933128479735,9,0.5
prod,0.5060678319042394,1,1,0,0.2564229372053035,0,0.9
prod,0.7708287753311026,1,2,1,0.08485118286376181,0,0.5
prod,0.6630817642589145,0,3,0,0.9722171956636917,8,0.5
dev,0.9086813792162137,0,1,1,0.1496061076213644,0,0.5
staging,0.18901654912479737,1,2,1,0.9584376374896244,1,0.5
staging,0.7128742843666117,1,1,0,0.6106539456621961,6,0.5
staging,0.746337180453948,1,1,0,0.1901350645641281,3,0.5
dev,0.4523419767205361,1,1,1,0.8880835715814727,4,0.5
staging,0.8593079591443799,1,2,0,0.8395685442737495,8,0.5
staging,0.2866331402234747,1,2,0,0.9836942673306582,0,0.5
prod,0.1719695086704791,0,3,1,0.4432263765128731,2,0.9
staging,0.5714692545841629,0,1,1,0.2929509718465503,1,0.5
dev,0.15259662715729236,1,2,1,0.4414358646135865,1,0.9
staging,0.5911611588942193,1,1,0,0.683172258499312,6,0.5
prod,0.7583346195429219,0,2,0,0.14478420613407594,4,0.5
dev,0.736632536399873,1,1,1,0.036719663980415596,4,0.5
dev,0.2471788044978831,0,3,1,0.05924109553820278,6,0.9
prod,0.9267639695111538,1,2,0,0.09301450351904994,0,0.5
staging,0.44169553158566466,1,2,0,0.6519922624647899,7,0.5
staging,0.9664867726694873,1,2,0,0.15695712282482444,2,0.5
prod,0.8723323132791382,0,3,0,0.7713126687644082,3,0.5
prod,0.8894719348309041,0,3,0,0.7475956263383919,4,0.9
staging,0.8223982534934695,1,2,0,0.011429915899202392,4,0.5
staging,0.9930152039392727,0,3,1,0.18048831097291484,8,0.5
dev,0.8475512856624609,0,3,0,0.9167339536692559,2,0.5
staging,0.4353590298812804,1,1,0,0.7328442182367974,4,0.5
prod,0.12058818264410363,0,2,0,0.1937565963933653,6,0.5
dev,0.1262510895974141,0,3,0,0.34227131064300464,7,0.5
prod,0.342268630058317,1,1,1,0.26996813916602425,2,0.9
staging,0.40610967772771367,0,1,1,0.15738606397432076,3,0.9
dev,0.37585861915594576,1,1,0,0.8984707987923714,4,0.5
staging,0.24362212582214696,1,1,0,0.7965677060171108,4,0.5
staging,0.3361850583818655,0,3,1,0.59084713417309,5,0.5
dev,0.1934236109341637,0,2,0,0.25569169984653073,5,0.5
prod,0.9348283626412928,0,1,1,0.8211907280280316,3,0.5
staging,0.2912134575448805,1,3,1,0.4301123603510393,8,0.5
staging,0.5849276363615683,1,1,0,0.6796743954733374,8,0.5
dev,0.9395567541255179,1,3,0,0.37219504694287564,3,0.5
prod,0.5502442777589642,0,2,1,0.6020807734633685,7,0.5
staging,0.2746447142415225,0,2,1,0.344395007109779,1,0.5
staging,0.8559160579274472,0,1,0,0.7505925037678077,7,0.5
prod,0.4659350080876917,0,3,1,0.4427958158307661,8,0.5
staging,0.9477835292244738,1,3,1,0.8067157402030957,5,0.5
staging,0.14428576733044046,1,3,0,0.39168079598322914,5,0.5
dev,0.44352400183532414,1,2,1,0.6386133875786187,2,0.5
staging,0.7598037514856564,0,2,1,0.5415617315649591,1,0.5
staging,0.8887438038756903,1,1,1,0.808363602590029,8,0.5
dev,0.31589418548555226,0,3,1,0.9806658850887248,0,0.5
dev,0.7640787774820398,0,3,1,0.26791471854174465,1,0.5
dev,0.7942419375906895,1,3,1,0.29971168713439866,0,0.5
staging,0.1454988052879989,0,2,1,0.48575111835879137,8,0.5
dev,0.36751078334517095,1,1,1,0.1446114842664531,5,0.5
staging,0.22493532270862446,1,3,1,0.5236946987438535,7,0.5
dev,0.49821491949659424,1,2,0,0.9981785191996644,4,0.5
prod,0.8496622926250408,1,3,0,0.494195159040171,6,0.5
dev,0.35508895711253685,1,3,1,0.0902899730005986,1,0.9
dev,0.5171685455468816,1,3,1,0.759040616339896,0,0.5
dev,0.11120086228288184,0,2,0,0.11729278545971167,2,0.9
dev,0.7946544549148378,0,2,1,0.8919069010444389,8,0.5
dev,0.7681128670996379,1,1,0,0.604106169585054,8,0.5
staging,0.5308237195536726,0,2,1,0.813480159464588,6,0.5
staging,0.4269931048286969,0,1,1,0.7823466547278116,1,0.5
prod,0.5916641900621089,1,1,1,0.8697798903193295,8,0.9
staging,0.2585787651835858,1,2,1,0.4045265239114547,6,0.5
staging,0.5315304809667311,1,2,1,0.15215424239876552,5,0.5
dev,0.20463714448968245,1,3,1,0.7719052098934552,7,0.5
staging,0.6034597286086576,1,1,1,0.2771614195883827,6,0.5
prod,0.7601386314884478,1,3,1,0.2276424491518667,6,0.5
prod,0.5040852346194437,1,2,0,0.691247813304031,0,0.5
prod,0.9492471535097946,0,3,1,0.9449689997871066,6,0.5
dev,0.1458352623025711,1,2,0,0.5861055922062588,9,0.5
staging,0.35303921795724524,0,1,0,0.49573902300156125,4,0.5
staging,0.38937739121354065,0,3,0,0.9229083548317618,3,0.5
dev,0.33756441199644166,0,1,0,0.9459755649505138,9,0.9
dev,0.1611155853249755,1,1,1,0.931834093806218,9,0.5
dev,0.7129192926119032,1,3,1,0.010607607900463778,8,0.5
prod,0.6139872330247022,1,1,1,0.33845831312393304,3,0.5
staging,0.15041529042190757,0,3,0,0.011538470927419109,0,0.5
prod,0.7186756840505826,1,1,1,0.862801256251606,6,0.5
prod,0.9991952442304963,0,2,1,0.9378871058937066,1,0.5
staging,0.7739312762916081,1,2,0,0.8289302564265062,9,0.5
dev,0.15918089543218353,0,2,0,0.7946606239632339,6,0.5
prod,0.8841409217164963,0,1,0,0.7336571497652995,0,0.9
staging,0.7637118312060625,1,1,0,0.11253419188208591,5,0.5
dev,0.5218763937204264,1,3,1,0.23707708690353468,1,0.5
staging,0.698024685023351,0,3,1,0.42349010721158886,0,0.5
staging,0.14127980921565914,0,2,1,0.6875546047987359,8,0.5
prod,0.7622407354040209,0,3,0,0.6613653942432957,4,0.5
staging,0.3166824231003246,1,1,0,0.46634869361909836,7,0.5
staging,0.4087988402788494,1,1,1,0.737143698735283,4,0.5
dev,0.3222798338681855,0,1,0,0.326613843191463,1,0.5
staging,0.32932650383885,0,3,0,0.5412363038278186,6,0.5
dev,0.45890736940923316,0,3,1,0.9624676490275361,2,0.9
dev,0.8582965944084391,0,1,0,0.2513061943859639,3,0.5
staging,0.23837898283292003,1,1,0,0.9184730890380276,1,0.5
dev,0.7976898864797974,1,3,1,0.30082476014411474,0,0.5
dev,0.23047456020634227,1,3,1,0.71849285394383,6,0.5
prod,0.36780828597829285,0,2,0,0.41673122143479513,4,0.5
dev,0.6874250965335404,0,2,1,0.3772885206256633,1,0.5
staging,0.6651271428156368,0,1,0,0.7722385075309668,4,0.9
staging,0.986735353004322,1,3,0,0.16340568373325448,0,0.5
dev,0.255297933013921,1,2,1,0.35432063731613717,3,0.5
prod,0.9556208025258424,0,1,1,0.9884434294965031,5,0.5
staging,0.4551876803377106,0,2,0,0.25301915701817534,2,0.5
prod,0.8059962181214332,1,3,0,0.9190989352076002,8,0.5
prod,0.34727751985619315,1,2,1,0.7107905841794098,9,0.5
prod,0.47821520055295896,0,2,0,0.4728115471778094,9,0.5
prod,0.9051275770619143,1,1,1,0.9097313115180636,3,0.5
staging,0.9459214424261398,0,1,1,0.4452519904865978,4,0.5
dev,0.3214313457375173,0,2,1,0.5169828019822965,5,0.5
prod,0.6052996995508138,0,1,1,0.8954117944091581,1,0.5
dev,0.2419816494047032,1,3,1,0.9834574850227917,0,0.5
staging,0.19703112027208958,1,3,0,0.25287519753089793,0,0.5
prod,0.6764085870815352,0,3,1,0.39236014515971807,8,0.5
staging,0.6147501892840725,0,3,0,0.7356605813174795,2,0.5
dev,0.6038416638097747,1,2,0,0.9365696829631225,1,0.5
dev,0.2028365207365744,0,1,1,0.8024406063944272,6,0.5
staging,0.5075311653404362,1,1,1,0.7265803950877177,7,0.5
staging,0.3084355643139397,1,3,0,0.8458714082123753,1,0.9
dev,0.32559217080074304,1,2,1,0.024579608362203298,7,0.9
staging,0.21056632956383453,1,3,0,0.30782277009482695,2,0.5
staging,0.262595824251364,1,3,1,0.4456814712767979,0,0.5
prod,0.2527548701379809,1,2,1,0.030550641339030515,3,0.5
staging,0.5028224956121499,1,3,1,0.6116779404503851,6,0.5
staging,0.8985138742064144,1,1,0,0.8522592996364219,6,0.9
staging,0.4062821100091569,1,2,0,0.33323607479670647,5,0.5
staging,0.9349239638083838,0,1,1,0.7479845885860513,8,0.5
prod,0.4242460532751938,0,2,1,0.5435564967803712,3,0.5
prod,0.5212544537690982,1,3,0,0.8112254250092635,4,0.5
dev,0.3561491789109703,1,1,0,0.45586468039226,2,0.9
dev,0.3301764811845929,1,1,1,0.2898646343295399,9,0.5
