environment,severity_weight,public_exposure,privilege_level,encryption_disabled,port_risk,history_incidents,mitre_tactic_score,env_encoded,env_prod
staging,0.24583890429527366,0,3,1,0.6621997648805609,0.1111111111111111,0.0,2,0
staging,0.5902047850722176,1,3,0,0.9280568181280268,0.8888888888888888,0.0,2,0
prod,0.7447739448807886,0,2,0,0.9276744189693487,0.0,1.0,1,1
dev,0.0836745787137911,0,3,1,0.547908792760882,0.4444444444444444,0.0,0,0
staging,0.01380202864081724,1,2,1,0.8473742365524287,0.0,0.0,2,0
dev,0.6560776751147241,0,1,1,0.005291675899056575,0.6666666666666666,0.0,0,0
staging,0.5192031257945872,1,1,0,0.19331868030082647,0.5555555555555556,0.0,2,0
prod,0.30232544065038086,1,1,0,0.278996653029434,0.0,0.0,1,1
prod,0.8878433549480614,0,1,1,0.30729076158686647,0.3333333333333333,0.0,1,1
dev,0.8083843612781475,0,1,0,0.7497638016840312,1.0,0.0,0,0
prod,0.9919181747015188,1,3,1,0.23036685553751735,1.0,0.0,1,1
staging,0.960891535579509,0,1,1,0.7023935073887807,0.4444444444444444,0.0,2,0
dev,0.8472135372858046,1,2,0,0.8849259377366037,0.6666666666666666,0.0,0,0
prod,0.8603880331330795,1,1,1,0.0492585424133366,0.7777777777777777,0.0,1,1
staging,0.5735160248454044,1,2,0,0.5675490367314869,0.1111111111111111,0.0,2,0
staging,0.7850459081021861,0,3,1,0.10293279931851677,0.5555555555555556,0.0,2,0
staging,0.8184635439251359,0,2,0,0.26069369667032943,0.0,0.0,2,0
prod,0.49759074556061245,1,1,0,0.3510070640411931,0.5555555555555556,1.0,1,1
dev,0.3295541325919304,0,1,0,0.004681184328474131,0.5555555555555556,0.0,0,0
prod,0.3245939388953355,0,2,1,0.2993391118035487,0.4444444444444444,1.0,1,1
prod,0.31160420586551085,0,2,0,0.3937414012529707,0.2222222222222222,0.0,1,1
prod,0.32737956073096924,0,1,1,0.25638162659082775,0.0,0.0,1,1
staging,0.719780713124332,1,3,0,0.6328040664192439,0.0,0.0,2,0
dev,0.29130833674502354,0,1,1,0.07623216215589541,0.1111111111111111,0.0,0,0
staging,0.24885371451461535,1,1,1,0.8899721699934534,1.0,0.0,2,0
dev,0.8530399247801776,0,2,1,0.42651359728612964,0.5555555555555556,0.0,0,0
prod,0.9286453310743942,1,2,1,0.45810994504465996,0.3333333333333333,0.0,1,1
dev,0.4362783665992328,1,2,0,0.26795009905594885,0.5555555555555556,0.0,0,0
staging,0.9188313687836506,0,2,0,0.10943936112901242,0.6666666666666666,1.0,2,0
prod,0.23797960611680685,1,3,0,0.24512916801923948,0.2222222222222222,0.0,1,1
dev,0.31265315657891063,0,1,1,0.46536391394759574,1.0,0.0,0,0
dev,0.8539947500455987,1,1,0,0.3769573370748535,0.2222222222222222,0.0,0,0
prod,0.003484221450394606,1,2,0,0.5768603512106975,0.4444444444444444,0.0,1,1
prod,0.8252307905151421,0,2,0,0.8490042112087361,0.0,0.0,1,1
dev,0.30008919268080164,1,1,1,0.16262770066745563,0.0,0.0,0,0
dev,0.3788327388354435,1,2,1,0.9090383293739251,0.8888888888888888,0.0,0,0
prod,0.3801114898225608,1,2,1,0.7739733493841191,0.5555555555555556,0.0,1,1
dev,0.2372978590825957,1,1,0,0.02222939482067297,0.8888888888888888,0.0,0,0
staging,0.04097787585856748,1,3,1,0.7706632106519802,0.3333333333333333,0.0,2,0
staging,0.3586860857688026,0,1,0,0.9740437236833124,1.0,0.0,2,0
staging,0.25974069914256437,1,1,0,0.4086321073921497,0.7777777777777777,0.0,2,0
dev,0.6343533466676935,1,3,0,0.6992168700038831,0.2222222222222222,0.0,0,0
dev,0.8583326512544925,1,2,1,0.41605232187156194,1.0,0.0,0,0
prod,0.2760191913899466,0,3,0,0.039291860118020445,0.3333333333333333,0.0,1,1
dev,0.6670973144603654,0,3,0,0.025261260730444355,0.8888888888888888,0.0,0,0
prod,0.9896484923033947,0,1,1,0.2764873141815848,0.7777777777777777,0.0,1,1
prod,0.6461550122673961,0,3,0,0.9601746321823088,0.5555555555555556,0.0,1,1
prod,0.34437945571136286,1,3,1,0.8565322287103203,0.8888888888888888,0.0,1,1
prod,0.8493283973371805,1,2,1,0.19523377270422035,0.8888888888888888,0.0,1,1
prod,0.12637587350702806,1,3,1,0.14028185047796163,0.3333333333333333,0.0,1,1
staging,0.6490069115316701,1,3,0,0.1378706784949536,0.0,0.0,2,0
dev,0.21076715186766032,0,1,1,0.6230181332919182,0.1111111111111111,0.0,0,0
dev,0.3449616511075796,0,1,1,0.144318928693496,0.4444444444444444,0.0,0,0
staging,0.6594786855562738,1,2,0,0.44156921213336575,0.4444444444444444,1.0,2,0
dev,0.6540993439291322,1,1,1,0.4703637072858372,0.0,0.0,0,0
staging,0.23319482429800698,1,3,1,0.1471208606596514,0.4444444444444444,0.0,2,0
staging,0.20589667067030698,0,2,0,0.13875428227680447,0.8888888888888888,0.0,2,0
staging,0.9324599458388357,0,1,1,0.755200639167228,0.3333333333333333,0.0,2,0
staging,0.8122788908881968,0,3,0,0.49011278754800436,0.8888888888888888,1.0,2,0
prod,0.6973220437780141,1,3,1,0.20377325420621464,0.7777777777777777,0.0,1,1
prod,0.5125742020166222,1,1,0,0.8381876730528309,0.1111111111111111,0.0,1,1
staging,0.5473721239736236,0,3,1,0.23830397338046397,0.0,1.0,2,0
prod,0.47009035855236236,0,3,1,0.5030384709315784,0.8888888888888888,0.0,1,1
prod,0.7571829422215526,0,1,0,0.6260889543927687,1.0,0.0,1,1
prod,0.783748782996342,1,2,0,0.6756455269405313,0.8888888888888888,0.0,1,1
prod,0.2917736513749587,1,2,0,0.12066523192522229,0.7777777777777777,0.0,1,1
dev,0.4331613811643569,1,2,1,0.5163082108375036,0.7777777777777777,0.0,0,0
dev,0.9705515555136851,1,1,0,0.6513984711242615,0.0,0.0,0,0
dev,0.8840437640436009,0,3,1,0.988166506797448,0.5555555555555556,1.0,0,0
staging,0.15575593385268527,0,2,1,0.8069264023112982,0.6666666666666666,1.0,2,0
dev,0.19973409104144524,1,3,0,0.6349637796451577,0.7777777777777777,0.0,0,0
dev,0.614674291669596,0,1,0,0.03200739108632187,0.0,0.0,0,0
prod,0.19149695888565382,1,1,1,0.010959552123842442,0.2222222222222222,0.0,1,1
dev,0.45691406510355714,1,3,1,0.7131609841716057,0.3333333333333333,0.0,0,0
staging,0.8929215745137021,1,1,1,0.6202217485901943,0.4444444444444444,0.0,2,0
staging,0.3087366243730672,1,2,0,0.6304302001127224,0.0,0.0,2,0
prod,0.08667466681853607,1,1,0,0.4556427075386433,0.2222222222222222,0.0,1,1
staging,0.9738828391134197,0,2,0,0.26085909429960463,0.2222222222222222,0.0,2,0
dev,0.9021151982538561,0,3,0,0.4081566352912892,0.2222222222222222,0.0,0,0
dev,0.4731806381858936,0,1,0,0.24012951982820716,0.8888888888888888,0.0,0,0
prod,0.30695464428994224,1,2,1,0.4932864256066528,0.0,0.0,1,1
prod,0.9157958635299747,0,3,0,0.5844755988658444,0.7777777777777777,0.0,1,1
prod,0.3796566024193736,0,3,1,0.966039929006259,0.2222222222222222,1.0,1,1
dev,0.9877794626446422,0,1,0,0.6947486005672536,0.5555555555555556,0.0,0,0
prod,0.361729245693671,0,2,0,0.3606111476601963,1.0,0.0,1,1
dev,0.7764482368922041,1,3,1,0.015165664402049264,0.8888888888888888,0.0,0,0
staging,0.14075954925075496,1,1,0,0.365466286858948,1.0,0.0,2,0
dev,0.1111661909374075,1,3,0,0.4824782749909464,0.4444444444444444,0.0,0,0
staging,0.6829414076020964,0,3,1,0.42749512599882394,0.4444444444444444,0.0,2,0
dev,0.9804311799952091,0,1,1,0.14754975685457744,0.4444444444444444,0.0,0,0
prod,0.2836287366137936,1,1,0,0.11820077110937492,0.5555555555555556,0.0,1,1
dev,0.17777265487409832,1,1,1,0.4974709878673793,0.7777777777777777,0.0,0,0
dev,0.9535199137036682,1,1,1,0.9531463708382661,1.0,0.0,0,0
prod,0.7104459710405606,1,2,1,0.1999255832204826,0.8888888888888888,0.0,1,1
staging,0.3785262478206475,1,1,0,0.2235791838086333,0.1111111111111111,1.0,2,0
dev,0.04331739049016643,0,2,0,0.9734245598277748,0.3333333333333333,0.0,0,0
staging,0.08907468727124511,1,1,1,0.7234300789404616,0.7777777777777777,0.0,2,0
prod,0.7451598585155298,0,1,1,0.679779657936791,0.3333333333333333,0.0,1,1
staging,0.3717066875453811,0,2,1,0.7824024121496505,0.0,1.0,2,0
staging,0.2599922764777917,1,2,1,0.9340094443449602,0.5555555555555556,1.0,2,0
prod,0.2531782994003357,1,2,1,0.9969235116668635,0.2222222222222222,0.0,1,1
dev,0.6978744774563763,1,3,1,0.026979330594798193,0.8888888888888888,0.0,0,0
staging,0.24931404347007685,1,3,1,0.6821374799659439,1.0,0.0,2,0
prod,0.8684006829057027,1,2,1,0.0712953174507045,0.0,0.0,1,1
staging,0.7648577300616053,1,2,0,0.34207545821573127,0.5555555555555556,0.0,2,0
dev,0.023798189987851562,0,1,1,0.914611849209073,0.1111111111111111,0.0,0,0
dev,0.8855398121715784,1,2,1,0.25148293737276384,1.0,0.0,0,0
staging,0.9276105525174371,1,2,0,0.7618776264136805,0.4444444444444444,0.0,2,0
staging,0.2760703960558865,1,2,0,0.8731824134225555,0.5555555555555556,0.0,2,0
prod,0.5976915196124127,0,3,1,0.593836835102079,0.5555555555555556,0.0,1,1
dev,0.03234443492536633,1,1,0,0.34789511232258397,0.4444444444444444,0.0,0,0
dev,0.7723447482459428,1,3,0,0.23376242983609152,0.8888888888888888,0.0,0,0
dev,0.869672965936183,0,1,1,0.9913816670079513,0.2222222222222222,0.0,0,0
prod,0.9963436418937203,0,2,0,0.18078757963756598,0.0,0.0,1,1
staging,0.28747747434849696,1,3,0,0.18377587280251298,0.2222222222222222,0.0,2,0
prod,0.7623656984001955,0,1,0,0.17174129214539835,0.6666666666666666,0.0,1,1
dev,0.04058760938540991,1,1,0,0.31215820406442474,0.5555555555555556,1.0,0,0
staging,0.9495488206899813,0,2,0,0.6337205207614042,0.2222222222222222,1.0,2,0
prod,0.08967712115397501,0,2,0,0.732534927000013,0.3333333333333333,0.0,1,1
prod,0.5053330801398238,0,3,1,0.169968131545837,1.0,0.0,1,1
staging,0.5254971725511838,1,3,1,0.01918344983126803,1.0,0.0,2,0
dev,0.40847354602169395,0,1,1,0.06906729758738464,0.3333333333333333,0.0,0,0
prod,0.592978983112242,1,2,1,0.12539131551437607,0.6666666666666666,0.0,1,1
staging,0.8639583048400403,0,3,1,0.9122636074157167,0.5555555555555556,0.0,2,0
staging,0.6044942763351843,0,3,1,0.8618810082338435,0.8888888888888888,1.0,2,0
dev,0.9353139767948756,0,1,1,0.07349322963235863,0.5555555555555556,0.0,0,0
prod,0.30361601538308475,0,3,0,0.7243569851436749,0.1111111111111111,0.0,1,1
dev,0.8672898661194508,0,2,0,0.275175757794894,0.7777777777777777,0.0,0,0
prod,0.14973631184863206,0,3,1,0.1746601909991484,0.8888888888888888,0.0,1,1
staging,0.08284644599980169,1,2,0,0.24233791464516247,0.6666666666666666,0.0,2,0
dev,0.8496541282685522,1,2,1,0.14448006414775552,0.2222222222222222,0.0,0,0
dev,0.5065649310224076,1,3,1,0.7483509298897896,0.7777777777777777,0.0,0,0
prod,0.37842797826779007,0,2,0,0.5138124087070873,0.5555555555555556,0.0,1,1
dev,0.5528992278454027,1,2,0,0.23083521126815673,1.0,0.0,0,0
staging,0.1253905784719218,0,3,0,0.575357697597457,0.1111111111111111,0.0,2,0
prod,0.002107986306662743,1,1,0,0.31975702121358285,0.2222222222222222,0.0,1,1
staging,0.2189845201453955,0,3,1,0.06542278733199437,0.7777777777777777,0.0,2,0
dev,0.4473964245273728,1,2,1,0.8529042931390275,0.3333333333333333,0.0,0,0
prod,0.7635707584683964,1,1,0,0.8610152128176979,1.0,0.0,1,1
prod,0.9854210512797786,0,3,0,0.4505155332703741,0.0,0.0,1,1
dev,0.8502871558268497,0,1,1,0.9408892825619583,0.7777777777777777,0.0,0,0
staging,0.6359239160927375,1,3,0,0.41888828198382133,0.1111111111111111,0.0,2,0
dev,0.7790952540733457,0,3,0,0.7560768188862833,0.5555555555555556,0.0,0,0
dev,0.3149639530926329,0,1,1,0.8018998009089159,0.4444444444444444,1.0,0,0
staging,0.7688184397136009,0,2,0,0.17966846083013466,1.0,0.0,2,0
staging,0.9518392925395226,0,3,0,0.683625611101555,0.0,1.0,2,0
dev,0.2706161022441994,0,1,0,0.36832727470497706,0.3333333333333333,0.0,0,0
prod,0.723031760927434,0,1,1,0.5936515061713978,0.8888888888888888,0.0,1,1
prod,0.9996878907637753,1,3,1,0.31731695015640043,0.6666666666666666,0.0,1,1
dev,0.1491677560889807,1,3,1,0.1939877092391287,0.3333333333333333,0.0,0,0
prod,0.8869761938186131,1,2,0,0.21789032241411455,0.0,1.0,1,1
dev,0.47553085876386114,1,2,1,0.44141477787884786,0.7777777777777777,0.0,0,0
staging,0.8830194199063947,0,2,0,0.08037422726934623,0.2222222222222222,1.0,2,0
staging,0.47288396615595274,1,1,0,0.6652890951633682,0.2222222222222222,0.0,2,0
staging,0.6177595809909283,1,3,0,0.5304314403556672,0.5555555555555556,0.0,2,0
staging,0.7083776374014843,1,3,0,0.3786848268902638,0.3333333333333333,0.0,2,0
prod,0.8283779117840379,1,1,1,0.2275278050368936,0.2222222222222222,0.0,1,1
prod,0.2919010643413782,0,3,1,0.8973053583672835,0.6666666666666666,0.0,1,1
prod,0.2362569034139015,1,3,0,0.5414149267925686,0.2222222222222222,0.0,1,1
prod,0.984430459598936,0,3,0,0.5186461283434726,0.8888888888888888,0.0,1,1
staging,0.4611650082194819,1,1,1,0.7792189880355231,0.0,0.0,2,0
prod,0.6203312213433475,1,3,0,0.3462447202927619,0.6666666666666666,0.0,1,1
dev,0.6621479882407556,0,2,0,0.7168088893017225,0.3333333333333333,0.0,0,0
dev,0.16283427000899087,0,1,1,0.21620372018532757,0.8888888888888888,0.0,0,0
dev,0.06448440915049787,0,1,1,0.6131723505465753,0.6666666666666666,0.0,0,0
prod,0.1546062260453554,1,1,1,0.23874815079445322,0.4444444444444444,0.0,1,1
staging,0.5760383563172367,0,1,0,0.11038282872877055,0.8888888888888888,0.0,2,0
dev,0.23738745414393986,0,1,0,0.14259996291136826,0.7777777777777777,0.0,0,0
staging,0.4175134260852995,0,3,1,0.22507758171811265,1.0,0.0,2,0
staging,0.6737084102657436,1,3,0,0.6088362831537889,0.2222222222222222,0.0,2,0
dev,0.11909539791964592,0,2,0,0.5495151826713058,1.0,0.0,0,0
staging,0.8906283462460666,0,2,0,0.4209507673367578,0.6666666666666666,0.0,2,0
prod,0.10553122062369961,1,3,1,0.3281220830853269,0.0,0.0,1,1
prod,0.07365904434094182,1,2,0,0.7895602394206217,0.8888888888888888,1.0,1,1
dev,0.3214671283185804,1,3,0,0.6996728223381166,0.5555555555555556,0.0,0,0
staging,0.7520124363322049,1,1,1,0.4091354305128259,1.0,0.0,2,0
prod,0.7265144259884595,1,1,1,0.24390914895405838,1.0,0.0,1,1
prod,0.5757693590848122,1,3,1,0.17436901066069332,0.6666666666666666,0.0,1,1
dev,0.9703590316824656,1,2,0,0.07649084091737747,0.4444444444444444,0.0,0,0
dev,0.19835087035975646,1,3,1,0.01804784731110596,0.0,0.0,0,0
dev,0.8767241874740023,0,2,1,0.9291618250049682,0.8888888888888888,1.0,0,0
prod,0.37058545456941694,1,2,0,0.1212659404875346,0.8888888888888888,0.0,1,1
dev,0.016285506930543245,1,3,0,0.2899700707122655,0.4444444444444444,0.0,0,0
staging,0.7561742235532628,0,2,1,0.768118035568556,0.0,1.0,2,0
staging,0.020268661400241597,0,2,0,0.29690385512702505,0.4444444444444444,0.0,2,0
dev,0.3085592076925772,0,3,1,0.8854344130000836,1.0,0.0,0,0
prod,0.10877620974364656,0,3,1,0.6887444486024835,0.4444444444444444,0.0,1,1
staging,0.910279779005647,1,2,1,0.5668942187638099,0.5555555555555556,0.0,2,0
staging,0.13601377234931744,0,3,0,0.25009291668162276,0.8888888888888888,0.0,2,0
prod,0.0032129266818358426,1,1,1,0.712141342176544,0.6666666666666666,0.0,1,1
prod,0.5715421426882143,1,3,0,0.9179115600874315,0.1111111111111111,0.0,1,1
dev,0.5238795845002857,0,3,1,0.28144744904091107,0.5555555555555556,0.0,0,0
prod,0.3893915981079282,0,3,0,0.006478250671772983,0.4444444444444444,0.0,1,1
staging,0.8304068588308253,1,3,0,0.047539538543080705,1.0,0.0,2,0
prod,0.8699843118379433,1,3,1,0.23587145274505508,0.1111111111111111,0.0,1,1
prod,0.6637630137631194,0,2,0,0.4509870747049046,0.5555555555555556,0.0,1,1
prod,0.6824921913680182,0,2,1,0.29184934362373977,0.2222222222222222,0.0,1,1
dev,0.4998417045692004,1,2,1,0.09715728114087199,0.7777777777777777,0.0,0,0
dev,0.7484530032565292,0,3,1,0.09848107942743418,0.0,0.0,0,0
dev,0.386914431906018,0,1,1,0.16544964383606023,0.0,0.0,0,0
prod,0.04562685535275039,0,2,1,0.04495358354754728,0.5555555555555556,0.0,1,1
prod,0.7409987189688255,1,3,0,0.6040133997412513,0.6666666666666666,0.0,1,1
staging,0.7926415490047984,1,1,0,0.660320688487563,0.5555555555555556,0.0,2,0
staging,0.8723078701569333,1,2,0,0.7849319771143584,0.4444444444444444,0.0,2,0
staging,0.5788354917743906,0,2,1,0.016141594168966055,0.7777777777777777,0.0,2,0
staging,0.2860824224265339,1,1,0,0.3295954039579802,0.2222222222222222,1.0,2,0
prod,0.6244794399068366,1,2,1,0.24977683976311854,0.8888888888888888,0.0,1,1
staging,0.17108816743902472,0,3,1,0.24306282590699638,0.7777777777777777,1.0,2,0
dev,0.8648191673577056,0,1,0,0.5292298735234581,0.8888888888888888,0.0,0,0
prod,0.7118163331530237,0,1,1,0.9181801055272009,0.4444444444444444,1.0,1,1
prod,0.7356141556981178,1,1,0,0.8504054240699473,0.4444444444444444,1.0,1,1
dev,0.31149639082447356,1,1,0,0.44011164910173106,0.4444444444444444,0.0,0,0
prod,0.9223060217999185,1,2,0,0.6611008248468306,0.5555555555555556,0.0,1,1
staging,0.11768015511042147,1,1,0,0.7528207413729381,0.7777777777777777,0.0,2,0
dev,0.501501239210548,0,2,0,0.9988017409877106,0.6666666666666666,0.0,0,0
dev,0.6927688521871309,1,2,1,0.8923832946848219,1.0,0.0,0,0
dev,0.33472686777488075,0,3,0,0.43309668526122197,0.4444444444444444,0.0,0,0
staging,0.22061529337500202,1,3,1,0.55297061027124,0.8888888888888888,0.0,2,0
prod,0.846957320833622,0,3,1,0.7872239443817852,0.4444444444444444,0.0,1,1
staging,0.9032715800179151,1,1,1,0.41017363991678224,0.5555555555555556,0.0,2,0
dev,0.12072906844883648,0,3,1,0.1527041046649876,0.2222222222222222,0.0,0,0
dev,0.5749229320520042,1,3,0,0.7647605834488485,0.8888888888888888,0.0,0,0
staging,0.5497592371260602,0,3,1,0.6622690117470033,0.2222222222222222,0.0,2,0
prod,0.03598195042895426,1,3,0,0.1859759807796276,1.0,0.0,1,1
staging,0.7766936985076798,0,1,0,0.9951076486512068,0.5555555555555556,0.0,2,0
prod,0.3471232312125329,0,1,1,0.9380296450719338,1.0,0.0,1,1
dev,0.9234881091161556,0,1,1,0.0872399351864663,1.0,0.0,0,0
prod,0.8801918148980203,0,3,0,0.20870136894395586,0.1111111111111111,0.0,1,1
staging,0.24497293738571868,1,2,1,0.2868466486473235,0.8888888888888888,0.0,2,0
prod,0.8910340575663828,1,1,0,0.7476107061720947,0.6666666666666666,0.0,1,1
dev,0.8238895114484739,0,1,0,0.016507220483098408,0.8888888888888888,0.0,0,0
staging,0.7971512956585277,1,2,0,0.3057967565891203,1.0,0.0,2,0
dev,0.25204559553402944,0,3,1,0.9483458352376215,0.8888888888888888,0.0,0,0
prod,0.5587986980160722,1,1,0,0.3934699179399042,0.5555555555555556,0.0,1,1
prod,0.3775644155666065,1,3,1,0.06292811071957534,0.7777777777777777,0.0,1,1
dev,0.4673882666834013,0,1,1,0.8982259970144495,0.7777777777777777,0.0,0,0
staging,0.9569898780047149,1,3,0,0.7093324945496723,0.0,0.0,2,0
dev,0.6715701695583205,1,2,0,0.4362233283719612,0.2222222222222222,1.0,0,0
prod,0.622125574403129,1,2,1,0.0065280793435988135,0.2222222222222222,1.0,1,1
dev,0.18631544844569287,1,1,0,0.7056521686387393,0.8888888888888888,0.0,0,0
staging,0.5195156707358776,1,1,0,0.8701865076409075,0.4444444444444444,0.0,2,0
prod,0.823842793167955,0,3,1,0.917122093295585,0.2222222222222222,0.0,1,1
staging,0.4299441707282594,1,2,0,0.8963486108634187,0.3333333333333333,0.0,2,0
staging,0.28936573767774953,0,1,0,0.15399676461924064,0.5555555555555556,0.0,2,0
dev,0.5679943465760363,0,1,0,0.36321411571380036,1.0,0.0,0,0
dev,0.4174526200928864,1,1,0,0.15752803568292703,0.2222222222222222,0.0,0,0
dev,0.3941136125194985,0,1,1,0.9195961973819451,0.5555555555555556,0.0,0,0
prod,0.8480797208727333,1,1,1,0.10837311205880418,0.5555555555555556,0.0,1,1
prod,0.6445886369538961,0,1,1,0.1389642800521786,0.6666666666666666,0.0,1,1
dev,0.4395891937507408,1,3,1,0.3905647563114032,0.5555555555555556,0.0,0,0
dev,0.3665680186415783,1,2,0,0.8815870069565663,0.6666666666666666,1.0,0,0
staging,0.9896648721631028,1,3,0,0.28261423549885656,0.1111111111111111,0.0,2,0
dev,0.8818321918617598,0,1,1,0.13276389024084276,0.3333333333333333,0.0,0,0
dev,0.3368017297254727,0,3,1,0.4739206292833166,0.3333333333333333,0.0,0,0
prod,0.03544561183300492,0,2,1,0.1553573435587019,0.3333333333333333,0.0,1,1
dev,0.04658733023108931,0,1,0,0.6373524957653398,0.4444444444444444,0.0,0,0
prod,0.10569245014802246,1,3,0,0.2493275909556916,0.5555555555555556,0.0,1,1
dev,0.4304049215536344,0,3,1,0.9323041273903724,0.2222222222222222,0.0,0,0
staging,0.9173182485719616,1,1,1,0.6814235155474057,0.6666666666666666,0.0,2,0
staging,0.03043208543909627,0,2,0,0.9220647624237163,0.4444444444444444,1.0,2,0
staging,0.2515376991865859,0,3,1,0.8058906405006876,0.4444444444444444,1.0,2,0
prod,0.22563621500803194,0,2,1,0.20880366874874945,0.2222222222222222,0.0,1,1
dev,0.8106657523965494,1,1,1,0.48088358576628887,0.4444444444444444,0.0,0,0
prod,0.6254056523545597,1,1,0,0.021518621563261803,0.3333333333333333,0.0,1,1
staging,0.724999017692788,1,2,0,0.7145157771591623,0.3333333333333333,0.0,2,0
prod,0.807031795667947,0,1,1,0.4462529662628722,0.1111111111111111,0.0,1,1
prod,0.4948381034155209,0,2,1,0.4694340926369249,0.8888888888888888,0.0,1,1
dev,0.4342062021299343,0,2,1,0.18273582452840184,0.8888888888888888,0.0,0,0
dev,0.20807011510824153,0,1,0,0.13148870203734486,0.6666666666666666,1.0,0,0
staging,0.688158197706687,1,1,1,0.29602986052710545,0.3333333333333333,0.0,2,0
prod,0.02809294317377832,1,1,1,0.6460086168522862,0.4444444444444444,0.0,1,1
dev,0.6724875355640145,0,3,0,0.2951777835333054,0.7777777777777777,0.0,0,0
staging,0.8252968717387573,1,3,0,0.1457248374812435,0.2222222222222222,0.0,2,0
dev,0.7212249552362071,0,1,1,0.031095848824722373,0.8888888888888888,0.0,0,0
prod,0.19302040678188492,0,3,1,0.7144200248833549,0.7777777777777777,0.0,1,1
prod,0.8612364018277028,1,2,1,0.40230970391300036,1.0,0.0,1,1
dev,0.24168732357869172,1,1,1,0.5335484204593736,0.2222222222222222,0.0,0,0
dev,0.4611882650019665,0,1,0,0.7025796967660519,1.0,0.0,0,0
dev,0.720284630213378,0,1,0,0.71365370032736,0.2222222222222222,0.0,0,0
dev,0.6839942732910701,1,1,0,0.531988252957699,0.3333333333333333,0.0,0,0
prod,0.4952698479447116,0,1,0,0.8697474464724474,0.2222222222222222,0.0,1,1
dev,0.0,0,2,0,0.5843062915821394,0.8888888888888888,0.0,0,0
prod,0.43507272251000895,0,3,1,0.5885022026813739,0.3333333333333333,0.0,1,1
dev,0.916126646138112,1,3,0,0.31164804794557416,0.8888888888888888,0.0,0,0
